Port,Protocol,Count
525,AH,7
56849,ICMPv6,1
72,ESP,9
962,ICMPv6,3
4513,UDP,1
56716,ICMPv6,1
52109,TCP,1
63853,GRE,1
17476,ICMP,1
883,GRE,7
750,GRE,13
49730,ICMP,1
658,AH,9
58621,IPv6,2
701,ICMPv6,6
54,GRE,4
825,OSPF,7
170,UDP,13
181,TCP,6
59352,ICMPv6,1
829,OSPF,12
63629,AH,1
73,ESP,10
963,ICMPv6,11
770,ESP,8
830,ICMPv6,11
343,IPv6,12
52228,UDP,1
210,IPv6,13
476,IPv6,10
751,GRE,16
526,AH,9
659,AH,11
56196,TCP,1
700,ICMPv6,13
59791,TCP,1
59468,OSPF,1
61214,ESP,1
55,GRE,8
884,GRE,8
55956,UDP,1
828,OSPF,10
31374,ESP,1
4698,ICMP,1
2116,UDP,1
60435,ICMP,1
74,ESP,15
964,ICMPv6,13
771,ESP,9
831,ICMPv6,15
58138,OSPF,1
475,IPv6,9
342,IPv6,8
171,UDP,5
182,TCP,7
20628,ICMP,1
17035,GRE,1
65059,AH,1
527,AH,7
56,GRE,10
885,GRE,10
752,GRE,6
75,ESP,12
54683,ICMP,1
52020,ICMP,1
60588,OSPF,1
478,IPv6,9
28812,GRE,1
772,ESP,3
212,IPv6,13
58277,ICMPv6,1
172,UDP,11
183,TCP,16
345,IPv6,9
52812,GRE,1
528,AH,5
49600,ICMP,1
57,GRE,6
753,GRE,14
620,GRE,6
886,GRE,10
706,ICMPv6,8
52364,UDP,1
35256,OSPF,1
76,ESP,5
12294,AH,1
773,ESP,5
51030,UDP,1
640,ESP,11
184,TCP,10
173,UDP,8
60465,ICMPv6,1
477,IPv6,8
3263,ICMPv6,1
211,IPv6,7
344,IPv6,9
3388,OSPF,1
529,AH,14
15095,OSPF,1
58,GRE,7
51519,AH,1
621,GRE,17
705,ICMPv6,10
887,GRE,14
754,GRE,8
57922,ICMPv6,1
46015,ICMP,1
77,ESP,7
347,IPv6,6
54459,ICMPv6,1
57917,OSPF,1
14694,AH,1
641,ESP,12
214,IPv6,13
174,UDP,10
185,TCP,8
19429,GRE,1
49302,GRE,1
930,ICMP,6
774,ESP,14
59,GRE,15
10065,OSPF,1
888,GRE,13
704,ICMPv6,7
755,GRE,10
622,GRE,12
26859,ICMP,1
78,ESP,7
29736,IPv6,1
29698,UDP,1
30987,IPv6,1
35125,OSPF,1
479,IPv6,10
30683,UDP,1
346,IPv6,11
57270,TCP,1
175,UDP,13
186,TCP,8
36461,ICMPv6,1
213,IPv6,13
52810,GRE,1
58147,ICMPv6,2
62991,ICMPv6,1
775,ESP,11
642,ESP,9
756,GRE,10
889,GRE,9
703,ICMPv6,6
63751,AH,1
59211,OSPF,1
623,GRE,10
79,ESP,11
969,ICMPv6,15
6986,OSPF,1
836,ICMPv6,7
29914,AH,1
54764,UDP,1
216,IPv6,8
176,UDP,11
349,IPv6,14
187,TCP,8
58143,OSPF,1
51168,UDP,1
49737,ICMP,1
643,ESP,7
510,ESP,13
776,ESP,18
757,GRE,13
624,GRE,19
932,ICMP,8
18625,TCP,1
837,ICMPv6,10
1968,ICMPv6,1
188,TCP,9
177,UDP,12
215,IPv6,10
348,IPv6,9
29192,ESP,1
58144,OSPF,1
46805,GRE,1
49698,GRE,1
55576,GRE,1
32148,IPv6,1
3259,OSPF,1
777,ESP,5
511,ESP,10
644,ESP,13
625,GRE,5
58891,IPv6,1
16816,ESP,1
931,ICMP,12
758,GRE,8
63096,ICMPv6,1
52405,IPv6,1
838,ICMPv6,5
709,ICMPv6,10
35186,GRE,1
54681,ICMP,1
37583,GRE,1
178,UDP,7
189,TCP,10
10550,IPv6,1
9181,AH,1
32690,GRE,1
778,ESP,11
36200,ICMPv6,1
512,ESP,9
218,IPv6,8
645,ESP,9
934,ICMP,12
801,ICMP,11
759,GRE,6
626,GRE,5
46365,TCP,1
39884,AH,1
708,ICMPv6,9
839,ICMPv6,9
52499,UDP,1
27500,ESP,1
63094,ICMPv6,1
628,GRE,2
217,IPv6,5
60467,ICMPv6,1
38860,ICMPv6,1
47724,IPv6,1
779,ESP,11
646,ESP,12
5789,OSPF,1
513,ESP,11
179,UDP,3
933,ICMP,12
800,ICMP,8
627,GRE,13
707,ICMPv6,14
65535,UDP,1
5338,ESP,1
629,GRE,5
50617,OSPF,1
45153,UDP,1
45286,UDP,1
28116,TCP,1
647,ESP,8
514,ESP,6
51816,OSPF,1
7267,UDP,1
9146,GRE,1
11460,TCP,1
936,ICMP,14
10919,ICMPv6,1
803,ICMP,11
61225,AH,1
65534,UDP,1
57072,OSPF,1
51596,IPv6,1
47684,UDP,1
515,ESP,6
648,ESP,11
6404,ESP,1
36254,GRE,1
15632,AH,1
219,IPv6,6
20220,AH,1
802,ICMP,10
53377,OSPF,1
64258,ICMP,1
935,ICMP,9
52975,AH,1
939,ICMP,15
65415,TCP,1
8254,ICMP,1
8202,UDP,1
60159,AH,1
26817,TCP,1
55471,AH,1
516,ESP,6
649,ESP,9
36388,GRE,1
36696,ICMP,1
938,ICMP,9
805,ICMP,7
7605,ESP,1
3181,GRE,1
56980,ICMPv6,1
14304,AH,1
52057,ICMPv6,1
30365,OSPF,1
517,ESP,11
51779,AH,1
14662,GRE,1
937,ICMP,18
804,ICMP,8
54440,OSPF,1
808,ICMP,9
1657,AH,1
20659,OSPF,1
50410,GRE,1
60024,AH,1
20667,ICMPv6,1
45750,ESP,1
43486,ESP,1
14874,ICMPv6,1
4286,AH,1
518,ESP,16
807,ICMP,16
12794,TCP,1
10000,TCP,1
45073,ICMP,1
90,AH,10
50852,ICMP,1
806,ICMP,10
519,ESP,9
51877,GRE,1
35313,UDP,1
10263,TCP,1
38960,ICMP,1
53994,IPv6,1
91,AH,14
60288,AH,1
36301,ICMP,1
34118,UDP,1
51876,GRE,1
40048,ICMP,1
809,ICMP,9
22088,OSPF,1
62683,AH,1
92,AH,5
40006,TCP,1
62513,GRE,1
59789,TCP,1
790,AH,13
22045,OSPF,1
54409,ICMP,1
36244,ESP,1
43525,ICMPv6,1
93,AH,9
64251,ICMP,1
23376,OSPF,1
57715,ESP,1
791,AH,8
60899,UDP,1
65451,ICMP,1
970,ICMPv6,6
94,AH,12
61964,UDP,1
64250,ICMP,1
2136,TCP,1
45560,IPv6,1
60559,ICMP,1
5337,GRE,1
18784,UDP,1
36359,GRE,1
792,AH,6
65277,GRE,1
65144,GRE,1
63438,IPv6,1
54692,OSPF,1
47479,OSPF,1
971,ICMPv6,4
95,AH,8
38043,UDP,1
61579,GRE,1
63714,GRE,1
47351,ICMPv6,1
4796,TCP,1
11807,GRE,1
961,OSPF,10
56809,ICMP,1
60248,GRE,1
660,AH,6
59779,UDP,1
972,ICMPv6,11
96,AH,10
30019,ESP,1
62239,IPv6,1
793,AH,11
40537,IPv6,1
64475,TCP,1
64931,ESP,1
64342,TCP,1
7020,UDP,1
960,OSPF,8
5358,ESP,1
63601,ESP,1
55590,AH,1
97,AH,11
661,AH,8
794,AH,5
64210,TCP,1
62108,IPv6,1
17754,IPv6,1
830,OSPF,16
10,ICMPv6,9
963,OSPF,7
9033,GRE,1
62959,ICMP,1
63279,TCP,1
98,AH,11
795,AH,11
13103,GRE,1
58617,IPv6,1
662,AH,9
16040,ICMP,1
31348,ESP,1
962,OSPF,9
14963,TCP,1
57166,ICMP,1
46024,ICMPv6,1
46272,OSPF,1
64916,GRE,1
480,IPv6,13
99,AH,9
65359,ICMPv6,1
663,AH,7
796,AH,11
60262,ESP,1
530,AH,6
1359,IPv6,1
36749,UDP,1
39975,ESP,1
51096,OSPF,1
13123,ESP,2
832,OSPF,14
965,OSPF,7
59011,ESP,1
12213,ICMP,1
57169,ICMP,1
31855,TCP,1
63004,UDP,1
63015,TCP,1
797,AH,11
50733,OSPF,1
664,AH,7
531,AH,13
9186,ESP,1
13124,ESP,1
831,OSPF,9
49614,OSPF,1
964,OSPF,7
59563,ICMP,1
60,GRE,10
482,IPv6,8
18315,ICMP,1
57163,ICMP,1
977,ICMPv6,8
844,ICMPv6,10
63914,OSPF,1
665,AH,8
64288,ICMPv6,1
798,AH,11
25296,IPv6,1
56775,ESP,1
532,AH,11
52137,ICMP,2
55557,GRE,1
62230,IPv6,1
710,ICMPv6,9
890,GRE,11
834,OSPF,15
14,ICMPv6,6
701,OSPF,13
967,OSPF,9
56624,GRE,1
18008,GRE,1
481,IPv6,13
61,GRE,10
30127,GRE,1
54358,GRE,1
978,ICMPv6,5
845,ICMPv6,6
799,AH,9
80,ESP,5
19540,ICMPv6,1
533,AH,11
666,AH,10
400,AH,14
53201,ICMP,1
891,GRE,6
58496,ICMP,1
13,ICMPv6,10
700,OSPF,10
36407,ICMP,1
833,OSPF,7
966,OSPF,12
59561,ICMP,1
59251,GRE,1
22668,IPv6,1
62,GRE,8
31710,UDP,1
837,OSPF,6
484,IPv6,11
979,ICMPv6,4
351,IPv6,9
62855,ICMPv6,1
846,ICMPv6,13
9363,OSPF,1
58129,OSPF,1
667,AH,11
56777,ESP,1
534,AH,14
81,ESP,13
401,AH,8
50419,ESP,1
54536,ICMP,1
23996,IPv6,1
30432,ICMP,1
40052,ICMPv6,1
892,GRE,12
55422,GRE,1
51017,UDP,1
58585,TCP,1
12,ICMPv6,9
25513,OSPF,1
57975,ESP,1
63,GRE,8
703,OSPF,9
836,OSPF,11
350,IPv6,14
969,OSPF,14
18477,ICMPv6,1
15908,TCP,1
190,TCP,10
62774,GRE,1
847,ICMPv6,19
483,IPv6,6
59253,GRE,1
82,ESP,11
535,AH,7
668,AH,9
27740,AH,1
402,AH,9
760,GRE,6
2917,ICMPv6,1
893,GRE,10
19204,GRE,1
7501,AH,1
11,ICMPv6,9
55509,ICMPv6,1
702,OSPF,12
64,GRE,13
835,OSPF,16
21746,GRE,1
968,OSPF,10
31974,UDP,1
706,OSPF,5
191,TCP,11
180,UDP,11
220,IPv6,13
57725,AH,1
839,OSPF,3
37892,OSPF,1
536,AH,18
83,ESP,11
403,AH,8
973,ICMPv6,7
54116,ESP,1
840,ICMPv6,4
49850,ICMP,1
486,IPv6,9
353,IPv6,8
52818,ESP,1
780,ESP,15
51090,OSPF,1
18,ICMPv6,10
62079,TCP,1
894,GRE,9
761,GRE,8
61969,UDP,1
669,AH,15
62402,ESP,1
714,ICMPv6,10
24762,UDP,1
65,GRE,5
31761,ICMP,1
14704,TCP,1
192,TCP,14
181,UDP,7
62776,GRE,1
705,OSPF,7
838,OSPF,10
61036,IPv6,1
352,IPv6,4
6606,OSPF,1
84,ESP,9
404,AH,12
974,ICMPv6,5
841,ICMPv6,8
781,ESP,12
485,IPv6,6
64591,UDP,1
61885,ICMP,2
65045,AH,1
58274,ICMPv6,1
58923,AH,1
56476,IPv6,1
762,GRE,12
49933,TCP,1
64024,ICMPv6,1
537,AH,3
23487,ICMP,1
66,GRE,11
713,ICMPv6,12
895,GRE,14
31229,AH,1
62719,OSPF,1
17,ICMPv6,18
704,OSPF,13
49088,UDP,1
54532,ICMP,1
708,OSPF,7
52216,UDP,1
22286,ICMP,1
27077,OSPF,1
975,ICMPv6,7
85,ESP,8
842,ICMPv6,6
782,ESP,13
62663,ESP,1
488,IPv6,12
62369,IPv6,1
42271,AH,1
355,IPv6,9
222,IPv6,6
193,TCP,9
182,UDP,6
64470,TCP,1
52949,ESP,1
4157,ESP,1
630,GRE,9
63924,ICMPv6,1
538,AH,11
61620,ICMP,1
33800,OSPF,1
405,AH,5
56479,IPv6,1
712,ICMPv6,4
67,GRE,15
896,GRE,7
763,GRE,12
7864,GRE,1
16,ICMPv6,13
707,OSPF,7
86,ESP,11
6608,OSPF,1
57543,IPv6,1
976,ICMPv6,10
57676,IPv6,1
843,ICMPv6,9
57383,TCP,1
60556,ICMP,1
650,ESP,8
783,ESP,9
64287,ICMPv6,1
354,IPv6,10
63710,GRE,1
194,TCP,8
221,IPv6,6
183,UDP,12
487,IPv6,10
25654,ICMPv6,1
56774,ESP,1
539,AH,7
64949,AH,1
406,AH,7
68,GRE,14
711,ICMPv6,16
15,ICMPv6,5
764,GRE,11
631,GRE,13
897,GRE,6
719,ICMPv6,15
53109,OSPF,1
87,ESP,6
60443,OSPF,1
58268,OSPF,1
357,IPv6,8
784,ESP,9
651,ESP,8
195,TCP,11
224,IPv6,12
184,UDP,10
50843,ICMP,1
407,AH,8
940,ICMP,12
28472,TCP,1
69,GRE,11
53117,ICMPv6,1
11783,IPv6,1
632,GRE,13
55694,GRE,1
898,GRE,7
718,ICMPv6,14
765,GRE,6
37894,ICMPv6,1
16063,OSPF,1
88,ESP,13
709,OSPF,14
489,IPv6,11
23311,TCP,1
652,ESP,6
185,UDP,8
196,TCP,10
223,IPv6,10
356,IPv6,13
50534,GRE,1
45124,UDP,1
21209,IPv6,1
408,AH,12
785,ESP,10
3134,OSPF,1
899,GRE,9
28340,TCP,1
8292,OSPF,1
21929,ICMP,1
717,ICMPv6,13
766,GRE,2
633,GRE,12
500,GRE,9
25330,ESP,1
50089,UDP,1
89,ESP,12
50556,ESP,1
54923,IPv6,1
520,ESP,7
197,TCP,15
359,IPv6,4
226,IPv6,9
186,UDP,7
61291,IPv6,1
49665,GRE,2
409,AH,8
64272,OSPF,1
786,ESP,6
653,ESP,13
50933,TCP,1
54269,AH,1
767,GRE,10
942,ICMP,6
501,GRE,9
59464,OSPF,1
716,ICMPv6,9
634,GRE,6
65480,ICMPv6,1
57603,AH,1
50555,ESP,1
358,IPv6,12
30337,OSPF,1
198,TCP,11
225,IPv6,11
187,UDP,6
14465,AH,1
53692,TCP,1
19,ICMPv6,7
51457,IPv6,1
50537,GRE,1
654,ESP,12
941,ICMP,12
521,ESP,11
787,ESP,8
768,GRE,7
635,GRE,8
715,ICMPv6,12
502,GRE,10
11653,IPv6,1
848,ICMPv6,6
29489,ICMPv6,1
54885,UDP,1
48465,GRE,1
28149,OSPF,1
228,IPv6,11
188,UDP,10
199,TCP,8
50558,ESP,1
26901,UDP,1
44504,GRE,1
33936,ICMPv6,1
788,ESP,9
61512,OSPF,1
655,ESP,10
522,ESP,13
51156,UDP,1
636,GRE,12
944,ICMP,10
811,ICMP,15
503,GRE,13
769,GRE,5
55207,AH,1
44523,ESP,1
849,ICMPv6,9
54499,GRE,1
6864,OSPF,1
4212,ICMPv6,1
189,UDP,9
227,IPv6,11
55150,IPv6,1
61647,OSPF,1
45253,UDP,1
10294,TCP,1
47785,UDP,1
789,ESP,15
900,TCP,11
523,ESP,12
19727,TCP,1
656,ESP,11
53725,IPv6,1
44990,ICMPv6,1
943,ICMP,5
57197,OSPF,1
504,GRE,14
637,GRE,13
810,ICMP,8
48993,TCP,1
63875,AH,1
52364,TCP,1
639,GRE,6
54894,TCP,1
59161,AH,1
34392,ICMP,1
45123,UDP,1
14460,AH,1
657,ESP,6
901,TCP,13
524,ESP,13
32113,IPv6,1
505,GRE,11
813,ICMP,8
638,GRE,7
5669,OSPF,1
946,ICMP,7
25039,IPv6,1
32604,ICMPv6,1
31364,AH,2
52821,ESP,1
507,GRE,9
59293,AH,1
658,ESP,10
525,ESP,8
229,IPv6,3
945,ICMP,16
812,ICMP,13
506,GRE,17
902,TCP,13
38788,AH,1
21780,AH,1
508,GRE,12
14154,IPv6,1
47037,AH,1
28126,ICMP,1
659,ESP,16
526,ESP,14
40102,TCP,1
7904,ICMP,1
903,TCP,10
948,ICMP,12
815,ICMP,11
43567,GRE,1
41728,IPv6,1
509,GRE,6
2607,AH,1
58008,ICMPv6,1
17002,OSPF,1
42899,TCP,1
527,ESP,11
19664,OSPF,1
60392,ESP,1
43028,IPv6,1
51765,AH,1
12474,ICMP,1
65156,ESP,1
58090,AH,1
27736,ESP,1
42256,ESP,1
947,ICMP,7
904,TCP,4
42755,UDP,1
814,ICMP,6
818,ICMP,9
27002,UDP,1
47393,GRE,1
56831,OSPF,1
528,ESP,12
14508,OSPF,1
24590,ICMPv6,1
817,ICMP,5
11350,UDP,1
905,TCP,8
33316,IPv6,1
48682,OSPF,1
52032,OSPF,1
52165,OSPF,1
8213,UDP,1
63729,ESP,1
1783,ESP,1
2381,UDP,1
36566,ICMPv6,1
906,TCP,15
949,ICMP,11
816,ICMP,10
529,ESP,9
53068,AH,1
32119,IPv6,1
45869,AH,1
907,TCP,6
2601,AH,1
57119,UDP,1
50083,UDP,1
41857,IPv6,1
29279,GRE,1
60582,ICMPv6,1
819,ICMP,7
33068,ICMP,1
24582,OSPF,1
33029,TCP,1
40527,IPv6,1
58239,ICMP,1
9557,TCP,1
908,TCP,16
29455,ICMP,1
10948,ICMPv6,1
55463,AH,1
11935,GRE,1
44352,IPv6,1
5661,OSPF,1
40826,ESP,1
39540,IPv6,1
909,TCP,15
13381,ESP,1
12722,IPv6,1
60575,OSPF,1
65528,UDP,1
51070,ICMP,1
47493,ICMPv6,1
55762,OSPF,1
52650,IPv6,1
53367,OSPF,1
57114,TCP,1
981,ICMPv6,13
58608,IPv6,1
56638,ESP,1
64888,IPv6,1
61953,UDP,1
49861,OSPF,1
55949,TCP,1
39608,AH,1
971,OSPF,9
2147,TCP,1
18386,GRE,1
22854,AH,1
62635,GRE,1
57236,UDP,1
670,AH,4
62502,GRE,1
63852,ESP,1
982,ICMPv6,6
64594,TCP,1
58313,TCP,1
11929,GRE,1
9691,UDP,1
970,OSPF,3
59399,ESP,1
671,AH,11
30480,ICMPv6,2
983,ICMPv6,18
850,ICMPv6,8
65205,OSPF,1
38224,IPv6,1
840,OSPF,13
973,OSPF,5
11,OSPF,2
60885,UDP,1
984,ICMPv6,6
851,ICMPv6,10
672,AH,14
50995,ICMPv6,1
64147,ICMPv6,1
972,OSPF,10
2146,TCP,1
10,OSPF,10
52291,ICMPv6,1
56615,GRE,1
490,IPv6,13
44420,AH,1
37518,ICMPv6,1
39915,ICMPv6,1
60252,ESP,1
673,AH,7
540,AH,3
4540,TCP,1
8832,ESP,1
64376,ICMP,1
22,ICMPv6,8
842,OSPF,12
975,OSPF,7
62639,GRE,1
13,OSPF,6
29539,UDP,1
65310,ICMP,1
62945,ICMP,1
20,ICMPv6,8
13913,IPv6,1
63723,ESP,1
674,AH,5
541,AH,18
58605,IPv6,1
56179,TCP,1
56168,UDP,1
55725,ICMP,1
39724,ESP,1
20421,GRE,1
64375,ICMP,1
7167,UDP,1
841,OSPF,10
21,ICMPv6,10
974,OSPF,5
14555,GRE,1
12,OSPF,11
20441,ESP,1
492,IPv6,11
70,GRE,9
17071,ESP,1
65214,ICMPv6,1
45916,ICMPv6,1
58310,TCP,1
542,AH,14
675,AH,7
56636,ESP,1
53481,OSPF,1
15,OSPF,10
58868,IPv6,1
13244,ESP,1
711,OSPF,8
12049,ESP,1
844,OSPF,11
977,OSPF,6
71,GRE,6
42159,AH,1
37837,TCP,1
24455,OSPF,1
491,IPv6,11
60363,GRE,1
63269,TCP,1
58067,ESP,1
676,AH,7
543,AH,8
57817,GRE,1
410,AH,7
90,ESP,7
980,ICMPv6,9
60881,UDP,1
14504,ICMPv6,1
40162,ICMP,1
39988,ESP,1
843,OSPF,13
710,OSPF,5
976,OSPF,9
14,OSPF,8
5618,TCP,1
361,IPv6,8
72,GRE,12
494,IPv6,11
54743,TCP,1
989,ICMPv6,14
856,ICMPv6,12
55564,ESP,1
22729,AH,1
62845,ICMPv6,1
52802,ESP,1
91,ESP,9
544,AH,16
677,AH,8
411,AH,5
30534,TCP,1
34172,OSPF,1
17,OSPF,3
55853,ICMP,1
49612,ICMPv6,1
722,ICMPv6,10
26,ICMPv6,5
713,OSPF,13
73,GRE,11
846,OSPF,8
979,OSPF,15
493,IPv6,15
360,IPv6,13
65342,ICMPv6,1
857,ICMPv6,13
5248,AH,1
55430,ESP,2
678,AH,10
545,AH,10
412,AH,5
92,ESP,17
770,GRE,9
64931,AH,1
16,OSPF,7
49613,ICMPv6,1
721,ICMPv6,12
64132,OSPF,1
60508,TCP,1
845,OSPF,9
25,ICMPv6,13
712,OSPF,14
978,OSPF,9
74,GRE,12
230,IPv6,8
849,OSPF,10
716,OSPF,8
363,IPv6,12
190,UDP,9
858,ICMPv6,9
9255,ICMPv6,1
93,ESP,6
679,AH,5
546,AH,10
413,AH,11
64882,IPv6,1
496,IPv6,4
790,ESP,8
771,GRE,13
49937,UDP,1
53587,ICMP,1
61511,ICMPv6,1
19,OSPF,13
8189,ICMPv6,1
720,ICMPv6,8
51307,IPv6,1
24,ICMPv6,5
75,GRE,8
22386,TCP,1
715,OSPF,13
65298,AH,1
848,OSPF,10
191,UDP,10
495,IPv6,10
859,ICMPv6,11
362,IPv6,11
61155,IPv6,1
56747,GRE,1
6754,ICMPv6,1
547,AH,10
414,AH,13
94,ESP,11
48408,OSPF,1
791,ESP,14
30666,TCP,1
61508,OSPF,1
18,OSPF,10
772,GRE,12
26687,AH,1
54363,ESP,1
31335,GRE,1
26421,AH,1
23,ICMPv6,12
59680,ICMP,1
76,GRE,7
847,OSPF,10
714,OSPF,11
192,UDP,16
60541,ICMP,1
718,OSPF,6
45609,ESP,1
32664,GRE,1
17077,ESP,1
95,ESP,9
415,AH,9
985,ICMPv6,11
852,ICMPv6,13
792,ESP,7
56826,ICMPv6,1
58170,GRE,1
365,IPv6,11
232,IPv6,13
498,IPv6,13
22959,GRE,1
773,GRE,11
640,GRE,16
548,AH,8
77,GRE,6
59579,OSPF,1
726,ICMPv6,10
717,OSPF,7
231,IPv6,12
60675,ICMP,1
8712,AH,1
986,ICMPv6,11
96,ESP,8
853,ICMPv6,12
793,ESP,17
660,ESP,9
61519,ICMPv6,1
54236,ESP,1
497,IPv6,17
364,IPv6,10
193,UDP,14
29,ICMPv6,6
3806,ESP,1
641,GRE,13
58863,IPv6,1
21513,ESP,1
549,AH,11
19323,GRE,1
416,AH,7
59143,AH,1
31862,TCP,1
725,ICMPv6,13
78,GRE,10
774,GRE,8
8531,IPv6,1
53416,TCP,1
49416,GRE,1
8370,TCP,1
97,ESP,6
987,ICMPv6,6
854,ICMPv6,4
661,ESP,7
58246,OSPF,1
59091,IPv6,1
794,ESP,8
42590,ICMPv6,1
234,IPv6,11
63830,GRE,1
29491,ICMPv6,1
194,UDP,15
367,IPv6,12
101,IPv6,14
58263,ICMPv6,1
40193,ICMPv6,1
53402,UDP,1
23137,ICMPv6,1
950,ICMP,8
417,AH,4
33290,TCP,1
79,GRE,12
32262,IPv6,1
724,ICMPv6,8
59444,OSPF,1
55433,ESP,1
55566,ESP,1
18122,GRE,1
775,GRE,14
642,GRE,8
6002,IPv6,1
28,ICMPv6,10
49548,GRE,1
719,OSPF,12
54744,TCP,1
988,ICMPv6,14
98,ESP,10
855,ICMPv6,11
60544,ICMP,1
795,ESP,7
662,ESP,9
195,UDP,11
52338,UDP,1
499,IPv6,7
100,IPv6,8
366,IPv6,7
233,IPv6,16
53414,TCP,1
23058,GRE,1
53707,IPv6,1
17747,IPv6,1
418,AH,6
19043,IPv6,1
723,ICMPv6,7
643,GRE,9
63394,TCP,1
64138,OSPF,1
510,GRE,6
27,ICMPv6,11
776,GRE,7
99,ESP,5
1989,ICMPv6,1
24512,UDP,1
530,ESP,11
369,IPv6,1
30700,IPv6,1
663,ESP,9
236,IPv6,9
33936,OSPF,1
196,UDP,9
51284,TCP,1
103,IPv6,4
56656,AH,1
51579,IPv6,1
419,AH,16
952,ICMP,12
36697,OSPF,1
796,ESP,7
37461,AH,1
777,GRE,11
644,GRE,7
511,GRE,7
35242,ICMPv6,1
13420,OSPF,1
48998,UDP,1
55589,AH,1
60698,OSPF,1
368,IPv6,9
47169,ESP,1
531,ESP,9
197,UDP,16
102,IPv6,21
235,IPv6,10
50656,GRE,1
12365,ICMPv6,1
35198,AH,1
797,ESP,8
951,ICMP,10
664,ESP,6
778,GRE,15
512,GRE,10
645,GRE,13
729,ICMPv6,7
37774,ICMPv6,1
22036,ICMP,1
41250,OSPF,1
54794,ICMP,1
238,IPv6,12
198,UDP,8
105,IPv6,11
31196,IPv6,1
58387,OSPF,1
665,ESP,16
50910,UDP,1
532,ESP,5
798,ESP,11
779,GRE,10
646,GRE,17
954,ICMP,11
33510,AH,1
821,ICMP,9
513,GRE,11
728,ICMPv6,13
41382,OSPF,1
59321,ICMPv6,1
58089,AH,2
53680,TCP,1
199,UDP,11
104,IPv6,14
57672,IPv6,1
237,IPv6,14
47533,UDP,1
5375,AH,1
910,TCP,12
54256,AH,1
820,ICMP,7
799,ESP,10
400,ESP,12
666,ESP,5
533,ESP,6
647,GRE,8
514,GRE,15
953,ICMP,6
727,ICMPv6,8
40108,UDP,1
12057,AH,1
52476,UDP,1
107,IPv6,10
911,TCP,13
900,UDP,6
534,ESP,16
667,ESP,8
61633,OSPF,1
401,ESP,14
956,ICMP,10
823,ICMP,12
648,GRE,13
515,GRE,9
26112,IPv6,1
55622,OSPF,1
46638,IPv6,1
43846,TCP,1
106,IPv6,11
239,IPv6,8
54129,AH,1
668,ESP,12
901,UDP,13
912,TCP,14
402,ESP,12
535,ESP,10
516,GRE,11
955,ICMP,12
9240,OSPF,1
822,ICMP,7
649,GRE,12
59584,OSPF,1
48495,ESP,1
13552,OSPF,1
54697,ICMPv6,1
52474,UDP,1
518,GRE,6
61503,OSPF,1
63900,OSPF,1
58126,ICMPv6,1
669,ESP,11
51157,TCP,1
56787,AH,1
536,ESP,12
403,ESP,17
53712,IPv6,1
53683,TCP,1
109,IPv6,11
517,GRE,9
53236,ICMPv6,1
913,TCP,14
902,UDP,12
63863,AH,1
958,ICMP,16
59457,ICMPv6,1
4962,IPv6,1
825,ICMP,8
55551,GRE,1
54698,ICMPv6,1
519,GRE,9
404,ESP,7
537,ESP,5
108,IPv6,7
824,ICMP,10
914,TCP,8
903,UDP,9
957,ICMP,5
11396,ICMP,1
60362,GRE,1
59009,ESP,1
37561,GRE,1
14142,IPv6,1
538,ESP,7
48492,ESP,1
405,ESP,11
51754,AH,1
11473,UDP,1
827,ICMP,9
904,UDP,8
915,TCP,9
65125,GRE,1
41903,ESP,1
406,ESP,5
28004,ICMP,1
539,ESP,10
50374,IPv6,1
959,ICMP,11
826,ICMP,9
916,TCP,10
905,UDP,8
61201,AH,1
29335,ICMP,1
57051,OSPF,1
46948,AH,1
47830,IPv6,1
6929,UDP,1
60268,AH,1
407,ESP,11
13129,AH,1
906,UDP,13
917,TCP,8
50371,IPv6,1
10720,GRE,1
65523,TCP,1
6718,ICMP,1
51801,ICMPv6,1
829,ICMP,18
50605,ICMPv6,1
1073,TCP,1
40700,ESP,1
907,UDP,7
918,TCP,12
828,ICMP,7
408,ESP,8
42807,IPv6,1
58080,AH,1
52824,AH,1
41221,ICMP,1
54691,ICMPv6,1
44071,TCP,1
51758,AH,1
12102,ICMPv6,1
919,TCP,15
908,UDP,9
35564,TCP,1
2180,ICMP,1
409,ESP,10
59503,UDP,1
10728,GRE,1
59647,TCP,1
32809,TCP,1
41432,UDP,1
14455,AH,1
16983,AH,1
3944,AH,1
28000,ICMP,1
53224,OSPF,1
909,UDP,10
51982,GRE,1
30172,AH,1
35688,UDP,1
41606,IPv6,1
39960,GRE,1
10287,TCP,1
40105,UDP,1
10449,IPv6,1
23261,OSPF,1
45696,IPv6,1
981,OSPF,6
33629,ESP,1
50998,ICMPv6,1
37830,TCP,1
64108,ICMP,1
680,AH,13
60430,OSPF,1
2560,IPv6,1
28358,TCP,1
46090,ESP,1
20635,OSPF,1
980,OSPF,8
10744,ESP,1
50072,UDP,1
681,AH,9
59369,GRE,1
5755,TCP,1
60533,ICMP,1
5378,ESP,1
993,ICMPv6,13
58479,ICMP,1
860,ICMPv6,8
61557,GRE,1
4179,ESP,1
40085,GRE,1
850,OSPF,9
983,OSPF,6
5889,TCP,1
21,OSPF,8
20554,AH,1
682,AH,8
14488,IPv6,1
41974,IPv6,1
994,ICMPv6,15
36487,ESP,1
