Port,Protocol,Count
637,ESP,11
504,ESP,11
926,ICMP,13
64817,ESP,1
46510,IPv6,1
49680,GRE,1
505,ESP,11
638,ESP,7
209,IPv6,15
61593,GRE,1
24480,ICMPv6,1
27625,ESP,1
925,ICMP,12
47057,AH,1
13555,ICMPv6,1
929,ICMP,10
50441,ESP,1
50500,ICMPv6,1
506,ESP,10
50899,ICMPv6,1
58219,TCP,1
639,ESP,7
12278,GRE,1
62992,OSPF,1
928,ICMP,7
55355,AH,1
51771,ESP,1
50864,ICMP,1
28368,TCP,1
927,ICMP,9
507,ESP,8
64008,ICMP,1
16173,OSPF,1
57083,OSPF,1
50861,ICMP,1
46159,OSPF,1
9577,ICMP,1
11765,IPv6,1
508,ESP,11
14445,AH,1
42012,ESP,1
11077,GRE,1
80,AH,6
43342,ESP,1
51094,ICMP,1
2181,ICMPv6,1
509,ESP,11
59524,UDP,1
19468,AH,1
62910,UDP,1
40713,GRE,1
60779,UDP,1
22970,GRE,1
81,AH,12
17296,GRE,1
64263,ICMP,1
49752,OSPF,1
31691,OSPF,1
10048,ICMP,1
40397,UDP,1
46048,OSPF,1
20349,AH,1
45933,ICMPv6,1
44314,AH,1
60437,ICMP,1
29370,OSPF,1
37711,UDP,1
5630,ICMP,1
24344,OSPF,1
65330,ICMP,1
54570,OSPF,1
23942,AH,1
82,AH,13
62075,UDP,1
55828,UDP,1
12787,UDP,1
780,AH,6
51951,ICMPv6,1
63144,UDP,1
63317,IPv6,1
36016,ESP,1
1178,UDP,1
83,AH,7
64515,IPv6,1
58205,TCP,1
19502,OSPF,1
43198,IPv6,1
18135,AH,1
10389,UDP,1
33649,ESP,1
5326,GRE,1
781,AH,5
12286,ESP,1
42032,ESP,1
5212,ESP,1
4388,GRE,1
960,ICMPv6,8
84,AH,12
54129,ESP,1
50753,ICMPv6,1
22390,UDP,1
50886,ICMPv6,1
45461,IPv6,1
61342,ESP,1
12134,GRE,1
63069,ICMP,1
11376,ICMP,1
85,AH,10
58088,ESP,1
58465,TCP,1
782,AH,12
63903,ICMP,1
58588,UDP,1
951,OSPF,4
14607,OSPF,1
52790,IPv6,1
42216,OSPF,1
21722,ICMPv6,1
86,AH,12
650,AH,9
783,AH,11
44614,OSPF,1
950,OSPF,9
30549,UDP,1
60255,GRE,1
52041,OSPF,1
63159,TCP,1
87,AH,8
20313,GRE,1
784,AH,3
651,AH,8
34121,TCP,1
4306,ICMP,1
25412,OSPF,1
44744,OSPF,1
40011,TCP,1
25192,IPv6,1
820,OSPF,11
64813,ESP,1
953,OSPF,10
5505,ICMP,1
56509,GRE,1
2250,TCP,1
41633,IPv6,1
8220,TCP,1
14609,OSPF,1
88,AH,15
2955,GRE,1
21102,IPv6,1
60029,AH,1
652,AH,6
785,AH,10
25111,AH,1
6414,ESP,1
49897,ICMPv6,1
64135,ICMP,1
62558,AH,1
20976,TCP,1
952,OSPF,6
24484,ICMPv6,1
62839,ICMP,1
470,IPv6,7
30111,ICMPv6,1
965,ICMPv6,12
56502,GRE,1
58084,ESP,1
89,AH,13
832,ICMPv6,16
786,AH,16
21198,UDP,1
653,AH,9
520,AH,8
52149,ICMP,1
34974,ESP,1
31575,ICMPv6,1
31535,ICMP,1
49636,ICMPv6,1
58595,TCP,1
49627,OSPF,1
6687,AH,1
822,OSPF,10
955,OSPF,11
55954,UDP,1
38918,UDP,1
30336,ICMP,1
59396,GRE,1
52238,TCP,1
966,ICMPv6,4
833,ICMPv6,7
29254,ICMPv6,1
22711,GRE,1
654,AH,9
787,AH,8
521,AH,10
32642,ICMPv6,1
50806,TCP,1
17037,GRE,1
55302,GRE,1
58066,GRE,1
821,OSPF,10
954,OSPF,13
55878,ICMP,1
22141,TCP,1
958,OSPF,10
50,GRE,5
472,IPv6,11
61045,IPv6,1
967,ICMPv6,3
834,ICMPv6,15
55320,ESP,1
788,AH,12
23331,UDP,1
522,AH,6
655,AH,5
50717,ICMP,1
58242,ICMP,1
880,GRE,7
20318,GRE,1
20625,ICMP,1
55746,ICMP,1
6781,GRE,1
47309,TCP,1
19699,GRE,1
58150,ICMPv6,1
53478,ICMP,1
824,OSPF,5
51,GRE,10
957,OSPF,6
471,IPv6,15
968,ICMPv6,11
835,ICMPv6,19
656,AH,11
56718,ICMPv6,1
789,AH,10
523,AH,8
70,ESP,5
9051,AH,1
64824,AH,1
881,GRE,12
51039,TCP,1
59151,ESP,1
54254,ESP,1
55962,TCP,1
823,OSPF,9
956,OSPF,9
48913,IPv6,1
52,GRE,7
827,OSPF,9
341,IPv6,8
58080,ESP,1
71,ESP,10
657,AH,5
524,AH,7
63806,ICMPv6,1
961,ICMPv6,8
24014,GRE,1
474,IPv6,10
882,GRE,10
26319,AH,1
55307,GRE,1
56061,TCP,1
702,ICMPv6,9
53,GRE,11
55740,ICMP,1
14713,ICMP,1
826,OSPF,7
13647,ICMP,1
180,TCP,13
959,OSPF,7
22059,ICMP,1
473,IPv6,14
340,IPv6,8
32779,ICMPv6,1
525,AH,7
962,ICMPv6,12
72,ESP,6
30178,ESP,1
65228,OSPF,1
750,GRE,11
883,GRE,14
64959,AH,1
658,AH,6
701,ICMPv6,10
54,GRE,7
825,OSPF,5
55026,IPv6,1
170,UDP,16
181,TCP,13
829,OSPF,10
60149,ESP,1
73,ESP,7
963,ICMPv6,14
770,ESP,7
830,ICMPv6,10
343,IPv6,15
210,IPv6,12
476,IPv6,7
751,GRE,11
6960,ICMP,1
58593,TCP,1
61979,UDP,1
659,AH,13
526,AH,9
700,ICMPv6,7
55,GRE,13
884,GRE,7
65171,ESP,1
25363,ESP,1
60525,TCP,1
54635,TCP,1
828,OSPF,13
59486,ICMPv6,1
63741,ESP,1
24585,ICMP,1
57262,TCP,1
24452,ICMP,1
964,ICMPv6,16
74,ESP,9
831,ICMPv6,9
771,ESP,8
475,IPv6,13
342,IPv6,9
182,TCP,8
171,UDP,14
527,AH,10
56,GRE,11
885,GRE,9
752,GRE,10
57912,ICMPv6,1
31794,ICMP,1
10901,OSPF,1
61484,AH,1
75,ESP,11
48502,TCP,1
29735,IPv6,1
478,IPv6,12
772,ESP,10
212,IPv6,7
55032,IPv6,1
172,UDP,16
345,IPv6,10
183,TCP,13
30052,ESP,1
53351,ICMP,1
528,AH,6
28537,IPv6,1
57,GRE,10
48125,ESP,1
753,GRE,8
620,GRE,8
886,GRE,10
706,ICMPv6,10
55526,ICMPv6,1
51745,GRE,1
48889,UDP,1
76,ESP,6
60456,OSPF,1
27175,TCP,1
773,ESP,13
49832,TCP,1
640,ESP,12
173,UDP,10
184,TCP,12
477,IPv6,11
211,IPv6,10
344,IPv6,9
29064,ESP,1
12341,ICMPv6,1
529,AH,6
59175,AH,1
46828,ESP,1
58,GRE,15
54770,TCP,1
56070,TCP,1
53119,OSPF,1
621,GRE,10
705,ICMPv6,5
887,GRE,12
754,GRE,14
77,ESP,12
48899,TCP,1
57564,IPv6,1
37785,OSPF,1
347,IPv6,13
641,ESP,6
214,IPv6,4
53692,UDP,1
185,TCP,10
174,UDP,7
47434,TCP,1
19315,ESP,1
49568,GRE,1
930,ICMP,8
774,ESP,10
44717,ICMP,1
59,GRE,10
25732,UDP,1
888,GRE,3
55571,GRE,1
52361,UDP,1
704,ICMPv6,8
755,GRE,9
622,GRE,7
78,ESP,13
479,IPv6,10
346,IPv6,7
186,TCP,9
175,UDP,11
12292,AH,1
57430,IPv6,1
52718,AH,1
213,IPv6,10
33834,ICMPv6,1
49434,GRE,1
775,ESP,7
642,ESP,9
53481,ICMP,1
24169,ESP,1
756,GRE,11
889,GRE,5
33211,IPv6,1
703,ICMPv6,14
52533,IPv6,1
623,GRE,11
79,ESP,12
1969,ICMPv6,1
969,ICMPv6,11
836,ICMPv6,8
43517,ICMP,1
216,IPv6,9
28101,UDP,1
349,IPv6,14
187,TCP,7
176,UDP,12
60468,ICMPv6,1
63922,OSPF,1
53605,IPv6,1
51168,UDP,1
643,ESP,8
510,ESP,11
776,ESP,15
757,GRE,6
624,GRE,8
932,ICMP,13
18669,ICMP,1
837,ICMPv6,11
188,TCP,3
177,UDP,11
29730,IPv6,1
215,IPv6,10
348,IPv6,14
56844,OSPF,1
17547,UDP,1
36325,OSPF,1
777,ESP,18
511,ESP,6
644,ESP,8
625,GRE,17
29249,OSPF,1
758,GRE,9
931,ICMP,13
60328,OSPF,1
709,ICMPv6,14
838,ICMPv6,11
15942,ICMPv6,1
56985,ICMPv6,1
49206,AH,1
27167,UDP,1
178,UDP,10
189,TCP,9
36692,ICMP,1
37358,AH,1
50816,TCP,1
778,ESP,12
38854,OSPF,1
47475,ICMP,1
29194,ESP,1
512,ESP,15
645,ESP,10
218,IPv6,10
47167,GRE,1
53574,TCP,1
934,ICMP,9
801,ICMP,8
63571,IPv6,1
759,GRE,7
626,GRE,4
49606,ICMP,1
839,ICMPv6,8
708,ICMPv6,8
628,GRE,11
217,IPv6,10
34860,AH,1
54589,ICMPv6,1
779,ESP,7
646,ESP,10
54262,ESP,1
31301,OSPF,1
513,ESP,5
179,UDP,14
933,ICMP,14
800,ICMP,7
627,GRE,10
18746,UDP,1
707,ICMPv6,3
36272,ESP,1
65402,UDP,1
629,GRE,11
11008,OSPF,1
41249,ICMP,1
647,ESP,8
62424,AH,1
514,ESP,6
33932,ICMP,1
64509,IPv6,1
39441,IPv6,1
936,ICMP,18
37970,UDP,1
803,ICMP,12
49336,AH,1
59409,TCP,1
60770,UDP,1
43733,TCP,1
54578,OSPF,1
51777,AH,1
648,ESP,12
515,ESP,9
46934,GRE,1
219,IPv6,9
802,ICMP,7
22881,AH,1
53377,OSPF,1
935,ICMP,12
939,ICMP,9
65456,ICMP,1
11148,ICMPv6,1
50449,AH,1
65019,GRE,1
50541,GRE,1
36274,ESP,1
516,ESP,10
34299,ICMP,1
649,ESP,12
16092,GRE,1
20354,AH,1
938,ICMP,13
1829,OSPF,1
805,ICMP,7
60450,OSPF,1
57074,OSPF,1
52044,OSPF,1
57740,AH,1
51461,IPv6,1
12034,AH,1
5629,ICMP,1
34417,IPv6,1
517,ESP,12
45620,ESP,1
36256,GRE,1
29907,ESP,1
937,ICMP,7
804,ICMP,10
38859,OSPF,1
808,ICMP,7
47852,IPv6,1
10265,TCP,1
21687,AH,1
47364,OSPF,1
10177,ICMP,1
518,ESP,5
41456,UDP,1
807,ICMP,5
65039,ESP,1
44083,UDP,1
59009,GRE,1
52941,GRE,1
51292,UDP,1
8804,ESP,1
90,AH,19
42136,GRE,1
51648,AH,1
46360,TCP,1
806,ICMP,15
519,ESP,3
51955,ICMPv6,1
91,AH,11
39310,IPv6,1
22888,AH,1
51876,GRE,1
51610,GRE,1
52530,IPv6,1
30494,OSPF,1
51821,ICMPv6,2
809,ICMP,13
59529,UDP,1
44389,IPv6,1
53190,ESP,2
92,AH,8
49763,OSPF,1
54143,AH,1
63081,OSPF,1
790,AH,13
15636,GRE,1
49571,AH,1
64461,UDP,1
93,AH,5
64634,IPv6,1
2839,GRE,1
64817,AH,1
50560,AH,1
791,AH,11
62910,TCP,1
55609,ICMP,1
60134,ESP,1
23073,AH,1
970,ICMPv6,12
64462,UDP,1
94,AH,13
50996,OSPF,1
7072,ICMP,1
43518,OSPF,1
62419,AH,1
50692,AH,1
22188,ICMPv6,1
59644,UDP,1
55317,ESP,1
60898,UDP,1
30528,TCP,1
792,AH,9
62911,TCP,1
36379,ESP,1
60399,ESP,1
971,ICMPv6,5
95,AH,10
43349,AH,1
62195,UDP,1
23254,ICMPv6,1
61624,ICMP,1
58459,TCP,1
961,OSPF,4
63010,TCP,1
660,AH,17
63011,TCP,1
61219,AH,1
21870,GRE,1
972,ICMPv6,10
96,AH,8
54749,UDP,1
793,AH,8
960,OSPF,12
44846,OSPF,1
16042,ICMP,1
41124,ICMPv6,1
97,AH,8
661,AH,6
58366,ICMP,1
794,AH,7
61310,GRE,1
10,ICMPv6,15
830,OSPF,12
60429,ICMP,1
963,OSPF,11
57549,IPv6,1
30437,ICMP,1
63735,ESP,1
98,AH,5
795,AH,12
51761,AH,1
662,AH,8
18951,IPv6,1
36919,IPv6,1
962,OSPF,8
54391,AH,1
9858,IPv6,1
1944,ICMP,1
62519,GRE,1
22531,IPv6,1
51932,OSPF,1
61594,ESP,1
56937,ICMP,1
480,IPv6,14
99,AH,12
58078,ESP,1
53191,AH,1
663,AH,8
796,AH,12
530,AH,10
19534,OSPF,1
49613,OSPF,1
50731,OSPF,1
9564,TCP,1
61574,GRE,1
50791,GRE,1
832,OSPF,7
965,OSPF,7
59787,TCP,1
9246,ICMPv6,1
8487,UDP,1
797,AH,14
664,AH,9
531,AH,9
60771,TCP,1
26671,AH,1
831,OSPF,12
964,OSPF,12
60,GRE,8
482,IPv6,9
18448,ICMP,1
977,ICMPv6,10
844,ICMPv6,7
39848,ESP,1
665,AH,17
798,AH,14
532,AH,12
52004,ICMP,1
10771,AH,1
23732,IPv6,1
26714,OSPF,1
53202,ICMP,1
61208,ESP,1
59329,OSPF,1
49757,ICMPv6,1
890,GRE,19
710,ICMPv6,9
20930,UDP,1
64278,OSPF,1
11970,AH,1
31975,UDP,1
701,OSPF,10
834,OSPF,6
14,ICMPv6,5
967,OSPF,7
61,GRE,11
481,IPv6,14
52359,TCP,1
978,ICMPv6,10
845,ICMPv6,7
6744,ICMPv6,1
48427,ICMPv6,1
799,AH,14
80,ESP,14
533,AH,8
666,AH,12
7631,AH,1
30523,TCP,1
400,AH,11
29174,AH,1
21174,TCP,1
21296,UDP,1
891,GRE,10
34826,AH,1
13,ICMPv6,13
700,OSPF,12
28891,IPv6,1
51614,ESP,1
833,OSPF,13
31843,UDP,1
966,OSPF,10
62,GRE,10
24260,ESP,1
22668,IPv6,1
837,OSPF,18
52489,TCP,1
484,IPv6,10
979,ICMPv6,11
351,IPv6,9
846,ICMPv6,12
52223,TCP,1
667,AH,14
60458,ICMPv6,1
534,AH,9
401,AH,10
81,ESP,14
19410,ICMPv6,1
49936,TCP,1
892,GRE,10
58055,GRE,1
19469,GRE,1
20855,ICMP,1
40047,OSPF,1
31851,TCP,1
12,ICMPv6,15
51904,ICMP,1
63,GRE,4
836,OSPF,8
703,OSPF,15
969,OSPF,7
350,IPv6,7
190,TCP,12
62774,GRE,1
62721,ICMPv6,1
483,IPv6,8
847,ICMPv6,13
5981,UDP,1
9495,OSPF,1
82,ESP,7
668,AH,12
535,AH,11
402,AH,9
5053,IPv6,1
9063,AH,1
760,GRE,10
23916,AH,1
53677,UDP,1
64812,AH,1
893,GRE,8
61657,ICMPv6,1
11,ICMPv6,11
64,GRE,13
702,OSPF,7
31762,ICMP,1
835,OSPF,7
968,OSPF,9
706,OSPF,8
180,UDP,11
191,TCP,10
60803,IPv6,1
220,IPv6,5
839,OSPF,10
63615,AH,1
536,AH,11
19985,UDP,1
403,AH,11
83,ESP,10
973,ICMPv6,11
65215,OSPF,1
840,ICMPv6,6
58127,OSPF,1
486,IPv6,10
353,IPv6,8
780,ESP,12
23064,ESP,1
18,ICMPv6,8
21206,IPv6,1
34956,AH,1
761,GRE,11
894,GRE,4
669,AH,4
714,ICMPv6,6
5409,OSPF,1
65,GRE,9
192,TCP,10
181,UDP,9
54664,ICMP,1
838,OSPF,9
705,OSPF,9
15816,ICMP,1
352,IPv6,11
55013,IPv6,1
84,ESP,8
404,AH,9
974,ICMPv6,14
841,ICMPv6,12
781,ESP,8
485,IPv6,12
26792,ESP,1
762,GRE,11
31321,GRE,1
56772,ESP,1
537,AH,9
7941,ICMPv6,1
713,ICMPv6,12
66,GRE,10
895,GRE,12
704,OSPF,11
17,ICMPv6,6
51618,ESP,1
54915,IPv6,1
54624,TCP,1
708,OSPF,10
63861,ESP,1
22153,ICMP,1
975,ICMPv6,13
85,ESP,11
782,ESP,14
842,ICMPv6,8
65479,OSPF,1
26845,OSPF,1
488,IPv6,10
54879,UDP,1
8169,OSPF,1
355,IPv6,14
193,TCP,7
182,UDP,4
222,IPv6,4
54306,ICMPv6,1
62236,IPv6,1
18153,ESP,1
49536,GRE,1
630,GRE,10
28276,OSPF,1
538,AH,9
405,AH,14
61967,UDP,2
712,ICMPv6,4
50691,AH,1
67,GRE,12
763,GRE,9
6083,UDP,1
896,GRE,8
65292,ESP,1
22536,IPv6,1
16,ICMPv6,8
19485,ESP,1
60502,UDP,1
707,OSPF,11
15814,ICMP,1
86,ESP,11
22833,ESP,1
24456,ICMPv6,1
976,ICMPv6,9
843,ICMPv6,10
650,ESP,9
783,ESP,14
23431,UDP,1
354,IPv6,8
26713,OSPF,1
23065,ESP,1
221,IPv6,8
183,UDP,12
194,TCP,7
64471,TCP,1
10641,AH,1
487,IPv6,8
62065,UDP,1
64155,ICMPv6,1
539,AH,11
406,AH,6
711,ICMPv6,14
68,GRE,9
48489,ESP,1
764,GRE,13
15,ICMPv6,12
631,GRE,14
897,GRE,13
719,ICMPv6,12
52484,UDP,1
87,ESP,8
57600,AH,1
60443,OSPF,1
58190,GRE,1
357,IPv6,8
784,ESP,12
34156,OSPF,1
651,ESP,10
10634,AH,1
12981,IPv6,1
195,TCP,7
184,UDP,14
224,IPv6,9
940,ICMP,12
407,AH,13
54308,OSPF,1
69,GRE,8
632,GRE,10
13397,AH,1
33766,AH,1
898,GRE,13
21928,ICMP,1
765,GRE,16
718,ICMPv6,11
88,ESP,9
57734,AH,1
709,OSPF,10
52352,UDP,1
56836,OSPF,1
489,IPv6,10
652,ESP,5
10583,IPv6,1
223,IPv6,5
196,TCP,10
185,UDP,10
46907,GRE,1
356,IPv6,8
54381,ESP,1
26530,ESP,1
21209,IPv6,1
49533,GRE,1
408,AH,11
785,ESP,9
28250,ICMP,1
51076,ICMP,1
899,GRE,13
56191,TCP,1
53032,GRE,1
717,ICMPv6,10
766,GRE,10
25314,GRE,1
500,GRE,11
55648,ICMPv6,1
633,GRE,10
3881,IPv6,1
52705,AH,1
89,ESP,9
51603,GRE,1
1700,OSPF,1
10582,IPv6,1
57076,ICMPv6,1
55334,AH,1
520,ESP,11
359,IPv6,3
186,UDP,8
197,TCP,13
226,IPv6,4
56895,GRE,1
24132,ESP,1
409,AH,12
786,ESP,8
653,ESP,8
61643,OSPF,1
767,GRE,9
60093,IPv6,1
942,ICMP,8
501,GRE,10
716,ICMPv6,4
634,GRE,6
9208,ICMP,1
15842,ICMPv6,1
55200,AH,1
22158,ICMP,1
358,IPv6,10
56705,OSPF,1
187,UDP,10
225,IPv6,10
198,TCP,10
54360,GRE,1
30205,ICMPv6,1
58193,GRE,1
5496,AH,1
19,ICMPv6,6
654,ESP,13
941,ICMP,15
521,ESP,12
787,ESP,15
56839,OSPF,1
768,GRE,15
635,GRE,12
59598,OSPF,1
715,ICMPv6,11
59466,ICMPv6,1
502,GRE,9
848,ICMPv6,11
4344,ICMPv6,1
199,TCP,9
228,IPv6,13
188,UDP,16
43702,TCP,1
38651,AH,1
52804,GRE,1
788,ESP,9
522,ESP,13
655,ESP,6
636,GRE,8
6740,ICMPv6,1
944,ICMP,5
811,ICMP,13
503,GRE,9
769,GRE,12
23228,ICMP,1
51914,ICMP,1
24649,TCP,1
849,ICMPv6,11
62852,ICMPv6,1
24505,UDP,1
62985,ICMPv6,1
55583,ESP,1
189,UDP,13
227,IPv6,10
52956,ESP,1
45389,UDP,1
35057,AH,1
28947,AH,1
789,ESP,13
900,TCP,8
25847,TCP,1
523,ESP,21
656,ESP,9
60096,IPv6,1
49795,GRE,1
10864,GRE,1
63075,OSPF,1
943,ICMP,8
637,GRE,10
810,ICMP,8
504,GRE,5
52526,IPv6,1
49303,AH,1
639,GRE,9
24635,UDP,1
2907,OSPF,1
55151,IPv6,3
657,ESP,8
901,TCP,10
524,ESP,10
505,GRE,6
813,ICMP,11
62714,OSPF,1
638,GRE,11
53033,GRE,1
946,ICMP,13
32604,ICMPv6,1
53053,ESP,1
61163,IPv6,2
507,GRE,8
61516,OSPF,1
54439,OSPF,1
28076,GRE,1
54364,GRE,1
658,ESP,8
19329,GRE,1
525,ESP,16
2991,AH,1
44992,ICMPv6,1
229,IPv6,10
56401,AH,1
24137,ESP,1
945,ICMP,10
51818,ICMPv6,1
506,GRE,17
812,ICMP,7
902,TCP,8
59594,OSPF,1
52177,ICMPv6,1
22191,ICMPv6,1
508,GRE,8
60149,AH,1
55461,AH,1
24508,UDP,1
48480,ESP,1
526,ESP,16
659,ESP,9
9421,TCP,1
64457,UDP,1
46083,ESP,1
53499,OSPF,1
59205,ICMPv6,1
948,ICMP,15
903,TCP,8
815,ICMP,9
5728,TCP,1
509,GRE,13
26538,ESP,1
10165,TCP,1
6704,ICMP,1
54300,OSPF,1
527,ESP,6
55640,ICMPv6,1
11484,UDP,1
62907,TCP,1
18391,GRE,1
54262,AH,1
947,ICMP,9
904,TCP,11
814,ICMP,8
15703,OSPF,1
818,ICMP,10
3061,GRE,1
28938,ESP,1
59290,AH,1
36660,ICMP,1
53062,AH,1
54434,OSPF,1
20753,OSPF,1
528,ESP,7
4034,AH,1
4590,OSPF,1
61570,GRE,1
817,ICMP,13
905,TCP,9
42767,TCP,1
65524,UDP,1
13447,ICMPv6,1
46292,ICMPv6,1
37758,OSPF,1
38471,IPv6,1
17266,OSPF,1
53063,AH,1
12343,ICMP,1
906,TCP,9
38956,OSPF,1
949,ICMP,4
816,ICMP,8
529,ESP,12
14565,GRE,1
42635,TCP,1
53068,AH,1
55332,AH,1
54694,OSPF,1
54267,AH,1
54001,AH,1
48232,AH,1
907,TCP,9
15482,IPv6,1
13445,ICMPv6,1
819,ICMP,12
60440,OSPF,1
52096,GRE,1
36911,IPv6,1
37327,AH,1
50796,GRE,1
908,TCP,6
35330,ICMP,1
56960,OSPF,1
54430,OSPF,1
47164,AH,1
1351,IPv6,1
36741,UDP,1
40808,GRE,1
50667,GRE,1
50877,ICMPv6,1
43452,ESP,1
13670,ICMP,1
909,TCP,9
26917,TCP,1
4463,OSPF,1
47355,OSPF,1
50608,OSPF,1
51453,IPv6,1
40225,UDP,1
54264,AH,1
42102,GRE,1
14774,ICMPv6,1
51938,OSPF,1
46267,OSPF,1
27059,ICMP,1
11348,UDP,1
60622,UDP,1
59689,ICMP,1
60928,IPv6,1
59248,GRE,1
17450,TCP,1
6721,ICMP,1
981,ICMPv6,6
61569,GRE,1
61876,ICMP,1
15187,TCP,1
62408,AH,1
971,OSPF,8
57969,ESP,1
14600,ICMP,1
670,AH,10
36257,ESP,1
982,ICMPv6,11
11947,ESP,1
58302,UDP,1
10017,UDP,1
6931,UDP,1
970,OSPF,16
3479,TCP,1
671,AH,6
63426,IPv6,1
60886,UDP,1
16710,ESP,1
43648,ICMPv6,1
983,ICMPv6,12
850,ICMPv6,15
17056,GRE,1
64241,ICMP,1
840,OSPF,14
973,OSPF,6
11,OSPF,13
57116,TCP,1
59555,ICMP,1
65264,GRE,1
38187,UDP,1
61207,AH,1
16679,IPv6,1
984,ICMPv6,13
851,ICMPv6,9
672,AH,12
64240,ICMP,1
37323,ESP,1
972,OSPF,12
59135,ESP,1
10,OSPF,19
61950,UDP,1
60366,GRE,1
41003,ICMPv6,1
490,IPv6,9
8155,ICMP,1
51883,AH,1
673,AH,9
540,AH,13
61614,ICMP,1
18024,AH,1
22,ICMPv6,9
842,OSPF,13
975,OSPF,13
38716,ICMPv6,1
44848,ICMPv6,1
13,OSPF,12
61450,ESP,1
59019,AH,1
46146,ICMPv6,1
63427,IPv6,1
20,ICMPv6,8
62525,ESP,1
17182,GRE,1
32557,ESP,1
674,AH,18
541,AH,8
33736,GRE,1
21,ICMPv6,5
841,OSPF,9
974,OSPF,9
50551,AH,1
52950,AH,1
12,OSPF,11
492,IPv6,12
70,GRE,10
65214,ICMPv6,1
48403,OSPF,1
22952,GRE,1
60383,ESP,1
675,AH,14
542,AH,5
15,OSPF,8
6304,ESP,1
45883,AH,1
46148,ICMPv6,1
711,OSPF,9
844,OSPF,8
977,OSPF,12
71,GRE,10
57246,TCP,1
11227,TCP,1
491,IPv6,10
676,AH,11
543,AH,10
410,AH,15
90,ESP,8
980,ICMPv6,8
40295,ICMP,1
64456,UDP,1
16952,GRE,1
57968,ESP,1
710,OSPF,9
843,OSPF,6
2731,ESP,1
976,OSPF,4
14,OSPF,10
1515,GRE,1
361,IPv6,9
72,GRE,10
494,IPv6,16
11161,OSPF,1
989,ICMPv6,13
856,ICMPv6,9
64880,IPv6,1
91,ESP,4
544,AH,10
677,AH,4
411,AH,7
52258,ICMP,1
58916,AH,1
30401,TCP,1
17,OSPF,14
7510,AH,1
63068,OSPF,1
58571,TCP,1
23139,ICMPv6,1
59317,OSPF,1
722,ICMPv6,6
55697,ESP,1
713,OSPF,7
26,ICMPv6,10
846,OSPF,9
73,GRE,12
55986,ICMP,1
979,OSPF,8
493,IPv6,8
360,IPv6,11
63866,AH,1
857,ICMPv6,15
678,AH,5
545,AH,10
65333,OSPF,1
92,ESP,10
412,AH,13
770,GRE,10
53455,ICMP,1
16,OSPF,5
62350,IPv6,1
721,ICMPv6,7
51013,TCP,1
59372,GRE,1
25,ICMPv6,5
712,OSPF,12
845,OSPF,14
978,OSPF,12
74,GRE,8
230,IPv6,8
716,OSPF,14
48617,TCP,1
849,OSPF,15
190,UDP,13
363,IPv6,12
858,ICMPv6,11
62976,ICMPv6,1
62843,ICMPv6,1
93,ESP,8
679,AH,13
546,AH,12
23742,IPv6,1
413,AH,12
496,IPv6,9
54524,ICMP,1
28026,OSPF,1
790,ESP,12
771,GRE,11
53013,GRE,1
58731,IPv6,1
19,OSPF,8
12494,OSPF,1
720,ICMPv6,12
57944,GRE,1
24,ICMPv6,9
75,GRE,12
5342,GRE,1
6131,IPv6,1
715,OSPF,5
848,OSPF,5
33505,AH,1
191,UDP,10
54344,GRE,1
495,IPv6,8
859,ICMPv6,7
362,IPv6,10
547,AH,7
64279,ICMPv6,1
94,ESP,14
414,AH,3
54119,AH,1
791,ESP,10
30533,TCP,1
18,OSPF,7
772,GRE,14
58572,TCP,1
64134,OSPF,1
23,ICMPv6,7
76,GRE,12
65031,AH,1
847,OSPF,13
714,OSPF,9
62838,OSPF,1
192,UDP,7
718,OSPF,9
62630,GRE,1
30134,GRE,1
95,ESP,8
24697,ICMP,1
415,AH,12
985,ICMPv6,7
792,ESP,9
852,ICMPv6,11
17443,UDP,1
365,IPv6,9
52217,TCP,1
232,IPv6,10
54429,ICMPv6,1
498,IPv6,10
59093,IPv6,1
36572,OSPF,1
773,GRE,11
640,GRE,8
3388,ICMP,1
31598,GRE,1
548,AH,11
49749,ICMPv6,2
77,GRE,2
3207,UDP,1
726,ICMPv6,11
717,OSPF,8
65471,ICMPv6,1
231,IPv6,15
54602,UDP,1
55134,IPv6,1
64080,ESP,1
96,ESP,16
986,ICMPv6,13
60625,UDP,1
793,ESP,12
853,ICMPv6,10
49568,ESP,1
26652,GRE,1
660,ESP,6
4587,ICMP,1
60126,ESP,1
7466,IPv6,1
497,IPv6,7
364,IPv6,9
193,UDP,14
29,ICMPv6,9
641,GRE,4
549,AH,11
20947,UDP,1
416,AH,17
3123,ICMP,1
49617,ICMPv6,1
16255,TCP,1
725,ICMPv6,8
78,GRE,7
22376,UDP,1
774,GRE,4
25322,GRE,1
46205,UDP,1
59461,ICMPv6,1
54601,UDP,1
97,ESP,8
26862,ICMPv6,1
987,ICMPv6,4
854,ICMPv6,13
661,ESP,10
25970,UDP,1
794,ESP,8
234,IPv6,5
56517,AH,1
194,UDP,13
367,IPv6,11
101,IPv6,8
56467,IPv6,1
49614,ICMPv6,1
58396,ICMPv6,1
950,ICMP,13
417,AH,7
61456,ESP,1
79,GRE,9
724,ICMPv6,17
775,GRE,9
642,GRE,9
28,ICMPv6,12
719,OSPF,9
41253,OSPF,1
98,ESP,13
988,ICMPv6,11
855,ICMPv6,13
8714,AH,1
795,ESP,13
